00:42.2,VCU,19.9875,20.0883,2475,USD
00:42.3,VCU,19.9888,20.0917,3681,USD
00:42.4,VCU,20.0062,20.1112,3439,USD
00:42.5,VCU,20.0144,20.1129,4532,USD
00:42.6,VCU,20.0067,20.1066,4812,USD
00:42.7,VCU,19.9868,20.0909,3150,USD
00:42.8,VCU,19.9676,20.0685,3489,USD
00:42.9,VCU,19.9626,20.067,1617,USD
00:43.0,VCU,19.9719,20.0712,3423,USD
00:43.1,VCU,19.9785,20.0816,1955,USD
00:43.2,VCU,19.9965,20.1009,765,USD
00:43.3,VCU,20.0005,20.1048,4564,USD
00:43.4,VCU,19.9938,20.0896,1226,USD
00:43.5,VCU,19.9917,20.0893,1385,USD
00:43.6,VCU,19.9736,20.073,3602,USD
00:43.7,VCU,19.9754,20.0714,2347,USD
00:43.8,VCU,19.9735,20.0765,1357,USD
00:43.9,VCU,19.9671,20.071,1262,USD
00:44.0,VCU,19.9709,20.072,1851,USD
00:44.1,VCU,19.9572,20.0532,4924,USD
00:44.2,VCU,19.9636,20.0616,4521,USD
00:44.3,VCU,19.9458,20.0408,4434,USD
00:44.4,VCU,19.9297,20.0267,1446,USD
00:44.5,VCU,19.9411,20.0408,3674,USD
00:44.6,VCU,19.9359,20.0347,2657,USD
00:44.7,VCU,19.9494,20.05,3316,USD
00:44.8,VCU,19.946,20.0485,4780,USD
00:44.9,VCU,19.9646,20.0665,2948,USD
00:45.0,VCU,19.9604,20.0639,1707,USD
00:45.1,VCU,19.9783,20.0778,2078,USD
00:45.2,VCU,19.9601,20.0558,1711,USD
00:45.3,VCU,19.9528,20.0551,3171,USD
00:45.4,VCU,19.9536,20.0578,3937,USD
00:45.5,VCU,19.9502,20.0467,1365,USD
00:45.6,VCU,19.9616,20.0653,4477,USD
00:45.7,VCU,19.9431,20.0409,817,USD
00:45.8,VCU,19.9587,20.057,3551,USD
00:45.9,VCU,19.9522,20.0552,1304,USD
00:46.0,VCU,19.9376,20.0424,3914,USD
00:46.1,VCU,19.9251,20.0222,3563,USD
00:46.2,VCU,19.9257,20.0223,4794,USD
00:46.3,VCU,19.9127,20.0164,914,USD
00:46.4,VCU,19.9209,20.0186,1514,USD
00:46.5,VCU,19.9105,20.0104,3365,USD
00:46.6,VCU,19.8971,20.001,3666,USD
00:46.7,VCU,19.8836,19.9843,2193,USD
00:46.8,VCU,19.8897,19.9898,4383,USD
00:46.9,VCU,19.8956,19.9966,3002,USD
00:47.0,VCU,19.8925,19.9913,4765,USD
00:47.1,VCU,19.8959,19.991,2815,USD
00:47.2,VCU,19.9033,20.0031,2768,USD
00:47.3,VCU,19.9095,20.014,2468,USD
00:47.4,VCU,19.9217,20.0248,708,USD
00:47.5,VCU,19.9416,20.0392,2055,USD
00:47.6,VCU,19.9507,20.0479,3436,USD
00:47.7,VCU,19.9427,20.0394,4356,USD
00:47.8,VCU,19.9523,20.0546,3249,USD
00:47.9,VCU,19.9412,20.0385,3544,USD
00:48.0,VCU,19.9447,20.0443,1083,USD
00:48.1,VCU,19.9602,20.0602,942,USD
00:48.2,VCU,19.9457,20.0427,4248,USD
00:48.3,VCU,19.9384,20.0405,1948,USD
00:48.4,VCU,19.9438,20.0388,1797,USD
00:48.5,VCU,19.9552,20.058,4014,USD
00:48.6,VCU,19.9505,20.0459,3139,USD
00:48.7,VCU,19.9381,20.0399,3320,USD
00:48.8,VCU,19.9233,20.0221,2942,USD
00:48.9,VCU,19.9215,20.0217,1596,USD
00:49.0,VCU,19.9414,20.0413,3804,USD
00:49.1,VCU,19.9305,20.0328,1884,USD
00:49.2,VCU,19.9252,20.0267,4880,USD
00:49.3,VCU,19.9289,20.0244,1448,USD
00:49.4,VCU,19.9267,20.0229,576,USD
00:49.5,VCU,19.9235,20.0195,3931,USD
00:49.6,VCU,19.924,20.0252,2136,USD
00:49.7,VCU,19.9373,20.042,4990,USD
00:49.8,VCU,19.9537,20.0555,1229,USD
00:49.9,VCU,19.9671,20.0688,1329,USD
00:50.0,VCU,19.9728,20.0724,1931,USD
00:50.1,VCU,19.9869,20.0855,875,USD
00:50.2,VCU,20.001,20.1027,2697,USD
00:50.3,VCU,19.9959,20.0944,3659,USD
00:50.4,VCU,20.0079,20.1094,980,USD
00:50.5,VCU,19.9921,20.0962,3610,USD
00:50.6,VCU,19.9965,20.1001,4457,USD
00:50.7,VCU,19.981,20.0802,4799,USD
00:50.8,VCU,20.0002,20.1019,1280,USD
00:50.9,VCU,20.0066,20.1041,947,USD
00:51.0,VCU,20.0124,20.1089,1113,USD
00:51.1,VCU,20.0052,20.1035,3601,USD
00:51.2,VCU,20.0179,20.1137,4583,USD
00:51.3,VCU,20.0105,20.1153,793,USD
00:51.4,VCU,19.9905,20.0864,4664,USD
00:51.5,VCU,19.9967,20.0963,4222,USD
00:51.6,VCU,19.9991,20.1003,1434,USD
00:51.7,VCU,20.0095,20.1067,2891,USD
00:51.8,VCU,20.0104,20.1124,3852,USD
00:51.9,VCU,20.0005,20.0975,2061,USD
00:52.0,VCU,19.9848,20.084,4190,USD
00:52.1,VCU,19.9912,20.0957,897,USD
00:52.2,VCU,20.0047,20.1046,1922,USD
00:52.3,VCU,19.9889,20.0905,3929,USD
00:52.4,VCU,19.9798,20.0845,3881,USD
00:52.5,VCU,19.9718,20.0738,2280,USD
00:52.6,VCU,19.9602,20.0623,1956,USD
00:52.7,VCU,19.9619,20.0632,3919,USD
00:52.8,VCU,19.9533,20.0568,1690,USD
00:52.9,VCU,19.9601,20.0571,2552,USD
00:53.0,VCU,19.9737,20.0756,4207,USD
00:53.1,VCU,19.9783,20.0801,3685,USD
00:53.2,VCU,19.9788,20.0817,3625,USD
00:53.3,VCU,19.9754,20.0783,2558,USD
00:53.4,VCU,19.9803,20.0831,3512,USD
00:53.5,VCU,19.9898,20.0868,1110,USD
00:53.6,VCU,20.0083,20.1106,2664,USD
00:53.7,VCU,19.9947,20.0982,827,USD
00:53.8,VCU,20.0119,20.1128,2967,USD
00:53.9,VCU,20.0235,20.124,2006,USD
00:54.0,VCU,20.0062,20.1062,2312,USD
00:54.1,VCU,20.0127,20.111,4390,USD
00:54.2,VCU,19.9973,20.0958,2497,USD
00:54.3,VCU,20.0046,20.1028,4925,USD
