00:15.4,USD,INR,85.4763
00:15.5,USD,INR,85.4482
00:15.6,USD,INR,85.4226
00:15.7,USD,INR,85.4255
00:15.8,USD,INR,85.4014
00:15.9,USD,INR,85.3918
00:16.0,USD,INR,85.3842
00:16.1,USD,INR,85.36
00:16.2,USD,INR,85.3824
00:16.3,USD,INR,85.3871
00:16.4,USD,INR,85.364
00:16.5,USD,INR,85.3756
00:16.6,USD,INR,85.3542
00:16.7,USD,INR,85.3494
00:16.8,USD,INR,85.3647
00:16.9,USD,INR,85.3511
00:17.0,USD,INR,85.3503
00:17.1,USD,INR,85.3329
00:17.2,USD,INR,85.3135
00:17.3,USD,INR,85.286
00:17.4,USD,INR,85.2811
00:17.5,USD,INR,85.301
00:17.6,USD,INR,85.2757
00:17.7,USD,INR,85.2837
00:17.8,USD,INR,85.3026
00:17.9,USD,INR,85.3119
00:18.0,USD,INR,85.3089
00:18.1,USD,INR,85.3054
00:18.2,USD,INR,85.3025
00:18.3,USD,INR,85.3003
00:18.4,USD,INR,85.2816
00:18.5,USD,INR,85.2722
00:18.6,USD,INR,85.2686
00:18.7,USD,INR,85.2793
00:18.8,USD,INR,85.2725
00:18.9,USD,INR,85.2975
00:19.0,USD,INR,85.2861
00:19.1,USD,INR,85.2866
00:19.2,USD,INR,85.2702
00:19.3,USD,INR,85.2932
00:19.4,USD,INR,85.3048
00:19.5,USD,INR,85.289
00:19.6,USD,INR,85.3075
00:19.7,USD,INR,85.3004
00:19.8,USD,INR,85.2993
00:19.9,USD,INR,85.2856
00:20.0,USD,INR,85.2827
00:20.1,USD,INR,85.3124
00:20.2,USD,INR,85.2996
00:20.3,USD,INR,85.2743
00:20.4,USD,INR,85.2586
00:20.5,USD,INR,85.2644
00:20.6,USD,INR,85.2556
00:20.7,USD,INR,85.2571
00:20.8,USD,INR,85.2504
00:20.9,USD,INR,85.2581
00:21.0,USD,INR,85.2769
00:21.1,USD,INR,85.2506
00:21.2,USD,INR,85.2232
00:21.3,USD,INR,85.2046
00:21.4,USD,INR,85.228
00:21.5,USD,INR,85.2278
00:21.6,USD,INR,85.2472
00:21.7,USD,INR,85.2533
00:21.8,USD,INR,85.2445
00:21.9,USD,INR,85.2453
00:22.0,USD,INR,85.2416
00:22.1,USD,INR,85.2479
00:22.2,USD,INR,85.2496
00:22.3,USD,INR,85.2507
00:22.4,USD,INR,85.2624
00:22.5,USD,INR,85.2591
00:22.6,USD,INR,85.2465
00:22.7,USD,INR,85.2285
00:22.8,USD,INR,85.2468
00:22.9,USD,INR,85.2599
00:23.0,USD,INR,85.2569
00:23.1,USD,INR,85.2302
00:23.2,USD,INR,85.221
00:23.3,USD,INR,85.2074
00:23.4,USD,INR,85.2123
00:23.5,USD,INR,85.185
00:23.6,USD,INR,85.2083
00:23.7,USD,INR,85.2027
00:23.8,USD,INR,85.1931
00:23.9,USD,INR,85.1854
00:24.0,USD,INR,85.1612
00:24.1,USD,INR,85.18
00:24.2,USD,INR,85.1799
00:24.3,USD,INR,85.1849
00:24.4,USD,INR,85.1808
00:24.5,USD,INR,85.1845
00:24.6,USD,INR,85.204
00:24.7,USD,INR,85.1943
00:24.8,USD,INR,85.1667
00:24.9,USD,INR,85.1451
00:25.0,USD,INR,85.1456
00:25.1,USD,INR,85.1744
00:25.2,USD,INR,85.2028
00:25.3,USD,INR,85.2099
00:25.4,USD,INR,85.1914
00:25.5,USD,INR,85.2166
00:25.6,USD,INR,85.2465
00:25.7,USD,INR,85.2378
00:25.8,USD,INR,85.2412
00:25.9,USD,INR,85.2406
00:26.0,USD,INR,85.2334
00:26.1,USD,INR,85.2081
00:26.2,USD,INR,85.2341
00:26.3,USD,INR,85.2176
00:26.4,USD,INR,85.1879
00:26.5,USD,INR,85.2158
00:26.6,USD,INR,85.242
00:26.7,USD,INR,85.2417
00:26.8,USD,INR,85.2181
00:26.9,USD,INR,85.2392
00:27.0,USD,INR,85.2246
00:27.1,USD,INR,85.2485
00:27.2,USD,INR,85.2269
00:27.3,USD,INR,85.2541
00:27.4,USD,INR,85.2279
00:27.5,USD,INR,85.2441
00:27.6,USD,INR,85.2221
00:27.7,USD,INR,85.2375
00:27.8,USD,INR,85.2292
00:27.9,USD,INR,85.2091
00:28.0,USD,INR,85.2276
00:28.1,USD,INR,85.2161
00:28.2,USD,INR,85.2068
00:28.3,USD,INR,85.2229
00:28.4,USD,INR,85.2451
00:28.5,USD,INR,85.2258
00:28.6,USD,INR,85.2236
00:28.7,USD,INR,85.2101
00:28.8,USD,INR,85.2261
00:28.9,USD,INR,85.2319
00:29.0,USD,INR,85.2472
00:29.1,USD,INR,85.2363
00:29.2,USD,INR,85.246
00:29.3,USD,INR,85.2457
00:29.4,USD,INR,85.2246
00:29.5,USD,INR,85.2371
00:29.6,USD,INR,85.2217
00:29.7,USD,INR,85.2031
00:29.8,USD,INR,85.2166
00:29.9,USD,INR,85.2428
00:30.0,USD,INR,85.2366
00:30.1,USD,INR,85.2251
00:30.2,USD,INR,85.2408
00:30.3,USD,INR,85.2553
00:30.4,USD,INR,85.2481
00:30.5,USD,INR,85.2615
00:30.6,USD,INR,85.2425
00:30.7,USD,INR,85.2692
00:30.8,USD,INR,85.2817
00:30.9,USD,INR,85.2886
00:31.0,USD,INR,85.2904
00:31.1,USD,INR,85.3088
00:31.2,USD,INR,85.3104
00:31.3,USD,INR,85.3143
00:31.4,USD,INR,85.3174
00:31.5,USD,INR,85.3345
00:31.6,USD,INR,85.3586
00:31.7,USD,INR,85.3454
00:31.8,USD,INR,85.324
00:31.9,USD,INR,85.3441
00:32.0,USD,INR,85.3734
00:32.1,USD,INR,85.348
00:32.2,USD,INR,85.3775
00:32.3,USD,INR,85.3704
00:32.4,USD,INR,85.3831
00:32.5,USD,INR,85.3715
00:32.6,USD,INR,85.3748
00:32.7,USD,INR,85.3967
00:32.8,USD,INR,85.3895
00:32.9,USD,INR,85.3848
00:33.0,USD,INR,85.3918
00:33.1,USD,INR,85.41
00:33.2,USD,INR,85.3921
00:33.3,USD,INR,85.4201
00:33.4,USD,INR,85.4021
00:33.5,USD,INR,85.42
00:33.6,USD,INR,85.4051
00:33.7,USD,INR,85.4101
00:33.8,USD,INR,85.4222
00:33.9,USD,INR,85.4135
00:34.0,USD,INR,85.3841
00:34.1,USD,INR,85.4004
00:34.2,USD,INR,85.4257
00:34.3,USD,INR,85.4081
00:34.4,USD,INR,85.4267
00:34.5,USD,INR,85.4277
00:34.6,USD,INR,85.4087
00:34.7,USD,INR,85.379
00:34.8,USD,INR,85.3709
00:34.9,USD,INR,85.3643
00:35.0,USD,INR,85.3766
00:35.1,USD,INR,85.3536
00:35.2,USD,INR,85.349
00:35.3,USD,INR,85.3379
00:35.4,USD,INR,85.3309
00:35.5,USD,INR,85.3303
00:35.6,USD,INR,85.3176
00:35.7,USD,INR,85.3341
00:35.8,USD,INR,85.3102
00:35.9,USD,INR,85.3292
00:36.0,USD,INR,85.3203
00:36.1,USD,INR,85.3386
00:36.2,USD,INR,85.326
00:36.3,USD,INR,85.3511
00:36.4,USD,INR,85.3708
00:36.5,USD,INR,85.3656
00:36.6,USD,INR,85.3918
00:36.7,USD,INR,85.3674
00:36.8,USD,INR,85.3955
00:36.9,USD,INR,85.3995
00:37.0,USD,INR,85.397
00:37.1,USD,INR,85.3792
00:37.2,USD,INR,85.3548
00:37.3,USD,INR,85.3667
00:37.4,USD,INR,85.3724
00:37.5,USD,INR,85.3677
00:37.6,USD,INR,85.3565
00:37.7,USD,INR,85.3631
00:37.8,USD,INR,85.3597
00:37.9,USD,INR,85.3875
00:38.0,USD,INR,85.4007
00:38.1,USD,INR,85.3821
00:38.2,USD,INR,85.3903
00:38.3,USD,INR,85.412
00:38.4,USD,INR,85.383
00:38.5,USD,INR,85.3702
00:38.6,USD,INR,85.3771
00:38.7,USD,INR,85.3667
00:38.8,USD,INR,85.3875
00:38.9,USD,INR,85.3761
00:39.0,USD,INR,85.3559
00:39.1,USD,INR,85.3783
00:39.2,USD,INR,85.3522
00:39.3,USD,INR,85.3521
00:39.4,USD,INR,85.3291
00:39.5,USD,INR,85.3543
00:39.6,USD,INR,85.3792
00:39.7,USD,INR,85.36
00:39.8,USD,INR,85.3764
00:39.9,USD,INR,85.3935
00:40.0,USD,INR,85.4074
00:40.1,USD,INR,85.4099
00:40.2,USD,INR,85.4308
00:40.3,USD,INR,85.4592
00:40.4,USD,INR,85.4713
00:40.5,USD,INR,85.4649
00:40.6,USD,INR,85.4905
00:40.7,USD,INR,85.5171
00:40.8,USD,INR,85.5059
00:40.9,USD,INR,85.4831
00:41.0,USD,INR,85.4586
00:41.1,USD,INR,85.488
00:41.2,USD,INR,85.5057
00:41.3,USD,INR,85.5168
00:41.4,USD,INR,85.541
00:41.5,USD,INR,85.5211
00:41.6,USD,INR,85.5014
00:41.7,USD,INR,85.5086
00:41.8,USD,INR,85.4868
00:41.9,USD,INR,85.5045
00:42.0,USD,INR,85.5293
00:42.1,USD,INR,85.553
00:42.2,USD,INR,85.537
00:42.3,USD,INR,85.5512
00:42.4,USD,INR,85.5316
00:42.5,USD,INR,85.5357
00:42.6,USD,INR,85.5111
00:42.7,USD,INR,85.4932
00:42.8,USD,INR,85.5182
00:42.9,USD,INR,85.512
00:43.0,USD,INR,85.5203
00:43.1,USD,INR,85.513
00:43.2,USD,INR,85.5065
00:43.3,USD,INR,85.5346
00:43.4,USD,INR,85.5254
00:43.5,USD,INR,85.5104
00:43.6,USD,INR,85.5055
00:43.7,USD,INR,85.5043
00:43.8,USD,INR,85.4763
00:43.9,USD,INR,85.456
00:44.0,USD,INR,85.4549
00:44.1,USD,INR,85.4373
00:44.2,USD,INR,85.413
00:44.3,USD,INR,85.3883
00:44.4,USD,INR,85.3966
00:44.5,USD,INR,85.4203
00:44.6,USD,INR,85.4015
00:44.7,USD,INR,85.3805
00:44.8,USD,INR,85.3642
00:44.9,USD,INR,85.3904
00:45.0,USD,INR,85.3624
00:45.1,USD,INR,85.3894
00:45.2,USD,INR,85.4004
00:45.3,USD,INR,85.4188
00:45.4,USD,INR,85.3895
00:45.5,USD,INR,85.3948
00:45.6,USD,INR,85.4176
00:45.7,USD,INR,85.3963
00:45.8,USD,INR,85.3805
00:45.9,USD,INR,85.3692
00:46.0,USD,INR,85.3658
00:46.1,USD,INR,85.3852
00:46.2,USD,INR,85.3739
00:46.3,USD,INR,85.3559
00:46.4,USD,INR,85.3753
00:46.5,USD,INR,85.3721
00:46.6,USD,INR,85.387
00:46.7,USD,INR,85.4149
00:46.8,USD,INR,85.4368
00:46.9,USD,INR,85.4073
00:47.0,USD,INR,85.3982
00:47.1,USD,INR,85.4282
00:47.2,USD,INR,85.4184
00:47.3,USD,INR,85.4275
00:47.4,USD,INR,85.4335
00:47.5,USD,INR,85.4286
00:47.6,USD,INR,85.4307
00:47.7,USD,INR,85.4401
00:47.8,USD,INR,85.4437
00:47.9,USD,INR,85.4659
00:48.0,USD,INR,85.443
00:48.1,USD,INR,85.4651
00:48.2,USD,INR,85.4596
00:48.3,USD,INR,85.4763
00:48.4,USD,INR,85.4628
00:48.5,USD,INR,85.4405
00:48.6,USD,INR,85.4225
00:48.7,USD,INR,85.4301
00:48.8,USD,INR,85.4354
00:48.9,USD,INR,85.4369
00:49.0,USD,INR,85.4519
00:49.1,USD,INR,85.4297
00:49.2,USD,INR,85.402
00:49.3,USD,INR,85.3785
00:49.4,USD,INR,85.3636
00:49.5,USD,INR,85.3648
00:49.6,USD,INR,85.3518
00:49.7,USD,INR,85.3433
00:49.8,USD,INR,85.3421
00:49.9,USD,INR,85.3211
00:50.0,USD,INR,85.3497
00:50.1,USD,INR,85.3603
00:50.2,USD,INR,85.3405
00:50.3,USD,INR,85.3174
00:50.4,USD,INR,85.3352
00:50.5,USD,INR,85.3341
00:50.6,USD,INR,85.3569
00:50.7,USD,INR,85.3297
00:50.8,USD,INR,85.32
00:50.9,USD,INR,85.3107
00:51.0,USD,INR,85.3317
00:51.1,USD,INR,85.3184
00:51.2,USD,INR,85.315
00:51.3,USD,INR,85.3297
00:51.4,USD,INR,85.336
00:51.5,USD,INR,85.3264
00:51.6,USD,INR,85.3248
00:51.7,USD,INR,85.3153
00:51.8,USD,INR,85.2881
00:51.9,USD,INR,85.2653
00:52.0,USD,INR,85.2909
00:52.1,USD,INR,85.269
00:52.2,USD,INR,85.2695
00:52.3,USD,INR,85.2758
00:52.4,USD,INR,85.3041
00:52.5,USD,INR,85.3257
00:52.6,USD,INR,85.3369
00:52.7,USD,INR,85.3495
00:52.8,USD,INR,85.368
00:52.9,USD,INR,85.383
00:53.0,USD,INR,85.3708
00:53.1,USD,INR,85.3745
00:53.2,USD,INR,85.3862
00:53.3,USD,INR,85.3973
00:53.4,USD,INR,85.4195
00:53.5,USD,INR,85.433
00:53.6,USD,INR,85.4102
00:53.7,USD,INR,85.3805
00:53.8,USD,INR,85.397
00:53.9,USD,INR,85.3713
00:54.0,USD,INR,85.3663
00:54.1,USD,INR,85.3539
00:54.2,USD,INR,85.3383
00:54.3,USD,INR,85.3633
00:54.4,USD,INR,85.3795
00:54.5,USD,INR,85.3687
00:54.6,USD,INR,85.379
00:54.7,USD,INR,85.4017
00:54.8,USD,INR,85.3739
00:54.9,USD,INR,85.3595
00:55.0,USD,INR,85.3616
00:55.1,USD,INR,85.3489
00:55.2,USD,INR,85.3208
00:55.3,USD,INR,85.3087
00:55.4,USD,INR,85.2861
00:55.5,USD,INR,85.301
00:55.6,USD,INR,85.308
00:55.7,USD,INR,85.2954
00:55.8,USD,INR,85.2795
00:55.9,USD,INR,85.2891
00:56.0,USD,INR,85.2778
00:56.1,USD,INR,85.2918
00:56.2,USD,INR,85.3006
00:56.3,USD,INR,85.3082
00:56.4,USD,INR,85.3243
00:56.5,USD,INR,85.3335
00:56.6,USD,INR,85.3273
00:56.7,USD,INR,85.3313
00:56.8,USD,INR,85.347
00:56.9,USD,INR,85.3645
00:57.0,USD,INR,85.3767
00:57.1,USD,INR,85.3694
00:57.2,USD,INR,85.3528
00:57.3,USD,INR,85.3232
00:57.4,USD,INR,85.3022
00:57.5,USD,INR,85.279
00:57.6,USD,INR,85.2834
00:57.7,USD,INR,85.2642
00:57.8,USD,INR,85.2706
00:57.9,USD,INR,85.2899
00:58.0,USD,INR,85.2871
00:58.1,USD,INR,85.3086
00:58.2,USD,INR,85.3146
00:58.3,USD,INR,85.3208
00:58.4,USD,INR,85.3327
00:58.5,USD,INR,85.3572
00:58.6,USD,INR,85.3818
00:58.7,USD,INR,85.3964
00:58.8,USD,INR,85.4146
00:58.9,USD,INR,85.4185
00:59.0,USD,INR,85.4175
00:59.1,USD,INR,85.4114
00:59.2,USD,INR,85.3911
00:59.3,USD,INR,85.3614
00:59.4,USD,INR,85.3362
00:59.5,USD,INR,85.3096
00:59.6,USD,INR,85.3355
00:59.7,USD,INR,85.3459
00:59.8,USD,INR,85.3371
00:59.9,USD,INR,85.3125
01:00.0,USD,INR,85.3189
01:00.1,USD,INR,85.3224
01:00.2,USD,INR,85.3412
01:00.3,USD,INR,85.3689
01:00.4,USD,INR,85.3769
01:00.5,USD,INR,85.379
01:00.6,USD,INR,85.3696
01:00.7,USD,INR,85.3505
01:00.8,USD,INR,85.3351
01:00.9,USD,INR,85.3603
01:01.0,USD,INR,85.3525
01:01.1,USD,INR,85.3532
01:01.2,USD,INR,85.3796
01:01.3,USD,INR,85.3772
01:01.4,USD,INR,85.384
01:01.5,USD,INR,85.3759
01:01.6,USD,INR,85.3567
01:01.7,USD,INR,85.36
01:01.8,USD,INR,85.36
01:01.9,USD,INR,85.348
01:02.0,USD,INR,85.3668
01:02.1,USD,INR,85.3703
01:02.2,USD,INR,85.3766
01:02.3,USD,INR,85.3661
01:02.4,USD,INR,85.374
01:02.5,USD,INR,85.395
01:02.6,USD,INR,85.381
01:02.7,USD,INR,85.378
01:02.8,USD,INR,85.3901
01:02.9,USD,INR,85.393
01:03.0,USD,INR,85.4023
01:03.1,USD,INR,85.4039
01:03.2,USD,INR,85.4261
01:03.3,USD,INR,85.434
01:03.4,USD,INR,85.4364
01:03.5,USD,INR,85.4064
01:03.6,USD,INR,85.4317
01:03.7,USD,INR,85.4495
01:03.8,USD,INR,85.4583
01:03.9,USD,INR,85.4763
01:04.0,USD,INR,85.4624
01:04.1,USD,INR,85.4596
01:04.2,USD,INR,85.4309
01:04.3,USD,INR,85.4099
01:04.4,USD,INR,85.4274
01:04.5,USD,INR,85.43
01:04.6,USD,INR,85.4461
01:04.7,USD,INR,85.4437
01:04.8,USD,INR,85.4699
01:04.9,USD,INR,85.4518
01:05.0,USD,INR,85.4227
01:05.1,USD,INR,85.4397
01:05.2,USD,INR,85.4509
01:05.3,USD,INR,85.4531
01:05.4,USD,INR,85.4347
01:05.5,USD,INR,85.4309
01:05.6,USD,INR,85.429
01:05.7,USD,INR,85.4482
01:05.8,USD,INR,85.4554
01:05.9,USD,INR,85.4486
01:06.0,USD,INR,85.4252
01:06.1,USD,INR,85.4244
01:06.2,USD,INR,85.4097
01:06.3,USD,INR,85.4092
01:06.4,USD,INR,85.4042
01:06.5,USD,INR,85.3924
01:06.6,USD,INR,85.3738
01:06.7,USD,INR,85.3784
01:06.8,USD,INR,85.3725
01:06.9,USD,INR,85.4023
01:07.0,USD,INR,85.3851
01:07.1,USD,INR,85.3789
01:07.2,USD,INR,85.3493
01:07.3,USD,INR,85.3687
01:07.4,USD,INR,85.347
01:07.5,USD,INR,85.341
01:07.6,USD,INR,85.3523
01:07.7,USD,INR,85.327
01:07.8,USD,INR,85.3492
01:07.9,USD,INR,85.3384
01:08.0,USD,INR,85.332
01:08.1,USD,INR,85.3256
01:08.2,USD,INR,85.3257
01:08.3,USD,INR,85.3349
01:08.4,USD,INR,85.3307
01:08.5,USD,INR,85.3199
01:08.6,USD,INR,85.3493
01:08.7,USD,INR,85.3648
01:08.8,USD,INR,85.3869
01:08.9,USD,INR,85.3694
01:09.0,USD,INR,85.399
01:09.1,USD,INR,85.386
01:09.2,USD,INR,85.3793
01:09.3,USD,INR,85.3883
01:09.4,USD,INR,85.3636
01:09.5,USD,INR,85.3536
01:09.6,USD,INR,85.3834
01:09.7,USD,INR,85.4023
01:09.8,USD,INR,85.4117
01:09.9,USD,INR,85.4399
01:10.0,USD,INR,85.4424
01:10.1,USD,INR,85.4669
01:10.2,USD,INR,85.4801
01:10.3,USD,INR,85.4749
01:10.4,USD,INR,85.456
01:10.5,USD,INR,85.4276
01:10.6,USD,INR,85.4366
01:10.7,USD,INR,85.4311
01:10.8,USD,INR,85.4465
01:10.9,USD,INR,85.4698
01:11.0,USD,INR,85.4741
01:11.1,USD,INR,85.4968
01:11.2,USD,INR,85.49
01:11.3,USD,INR,85.5064
01:11.4,USD,INR,85.5043
01:11.5,USD,INR,85.5279
01:11.6,USD,INR,85.5517
01:11.7,USD,INR,85.5644
01:11.8,USD,INR,85.5395
01:11.9,USD,INR,85.5556
01:12.0,USD,INR,85.5683
01:12.1,USD,INR,85.5462
01:12.2,USD,INR,85.5488
01:12.3,USD,INR,85.5435
01:12.4,USD,INR,85.5627
01:12.5,USD,INR,85.5727
01:12.6,USD,INR,85.5524
01:12.7,USD,INR,85.5245
01:12.8,USD,INR,85.4984
01:12.9,USD,INR,85.5102
01:13.0,USD,INR,85.5362
01:13.1,USD,INR,85.5274
01:13.2,USD,INR,85.534
01:13.3,USD,INR,85.5111
01:13.4,USD,INR,85.5294
01:13.5,USD,INR,85.5298
01:13.6,USD,INR,85.5574
01:13.7,USD,INR,85.5662
01:13.8,USD,INR,85.5918
01:13.9,USD,INR,85.5817
01:14.0,USD,INR,85.6108
01:14.1,USD,INR,85.6258
01:14.2,USD,INR,85.6101
01:14.3,USD,INR,85.6272
01:14.4,USD,INR,85.6272
01:14.5,USD,INR,85.6495
01:14.6,USD,INR,85.6623
01:14.7,USD,INR,85.6385
01:14.8,USD,INR,85.6206
01:14.9,USD,INR,85.5974
01:15.0,USD,INR,85.5837
01:15.1,USD,INR,85.574
01:15.2,USD,INR,85.5696
01:15.3,USD,INR,85.5824
01:15.4,USD,INR,85.5943
01:15.5,USD,INR,85.616
01:15.6,USD,INR,85.6333
01:15.7,USD,INR,85.631
01:15.8,USD,INR,85.6488
01:15.9,USD,INR,85.6331
01:16.0,USD,INR,85.6447
01:16.1,USD,INR,85.6549
01:16.2,USD,INR,85.6582
01:16.3,USD,INR,85.664
01:16.4,USD,INR,85.6688
01:16.5,USD,INR,85.6758
01:16.6,USD,INR,85.664
01:16.7,USD,INR,85.6647
01:16.8,USD,INR,85.6347
01:16.9,USD,INR,85.6468
01:17.0,USD,INR,85.6566
01:17.1,USD,INR,85.6864
01:17.2,USD,INR,85.6959
01:17.3,USD,INR,85.7076
01:17.4,USD,INR,85.7007
01:17.5,USD,INR,85.7008
01:17.6,USD,INR,85.7131
01:17.7,USD,INR,85.7347
01:17.8,USD,INR,85.7194
01:17.9,USD,INR,85.6926
01:18.0,USD,INR,85.7066
01:18.1,USD,INR,85.7125
01:18.2,USD,INR,85.7168
01:18.3,USD,INR,85.6914
01:18.4,USD,INR,85.6681
01:18.5,USD,INR,85.6851
01:18.6,USD,INR,85.6638
01:18.7,USD,INR,85.6602
01:18.8,USD,INR,85.6372
01:18.9,USD,INR,85.6391
01:19.0,USD,INR,85.6098
01:19.1,USD,INR,85.6349
01:19.2,USD,INR,85.6108
01:19.3,USD,INR,85.6404
01:19.4,USD,INR,85.6166
01:19.5,USD,INR,85.5921
01:19.6,USD,INR,85.6135
01:19.7,USD,INR,85.6115
01:19.8,USD,INR,85.6277
01:19.9,USD,INR,85.6013
01:20.0,USD,INR,85.608
01:20.1,USD,INR,85.6166
01:20.2,USD,INR,85.6016
01:20.3,USD,INR,85.5876
01:20.4,USD,INR,85.5863
01:20.5,USD,INR,85.5976
01:20.6,USD,INR,85.5709
01:20.7,USD,INR,85.5914
01:20.8,USD,INR,85.601
01:20.9,USD,INR,85.5973
01:21.0,USD,INR,85.5998
01:21.1,USD,INR,85.617
01:21.2,USD,INR,85.6192
01:21.3,USD,INR,85.5904
01:21.4,USD,INR,85.6146
01:21.5,USD,INR,85.6145
01:21.6,USD,INR,85.6287
01:21.7,USD,INR,85.6115
01:21.8,USD,INR,85.5916
01:21.9,USD,INR,85.5996
01:22.0,USD,INR,85.5749
01:22.1,USD,INR,85.5833
01:22.2,USD,INR,85.59
01:22.3,USD,INR,85.5715
01:22.4,USD,INR,85.5791
01:22.5,USD,INR,85.5776
01:22.6,USD,INR,85.5737
01:22.7,USD,INR,85.5759
01:22.8,USD,INR,85.5726
