00:06.8,CCC,1711.49,1728.54,1633,INR
00:06.9,CCC,1709.15,1723.78,4945,INR
00:07.0,CCC,1710.48,1725.92,3616,INR
00:07.1,CCC,1710.17,1727.08,4909,INR
00:07.2,CCC,1710.12,1723.68,4478,INR
00:07.3,CCC,1709.83,1721.79,1545,INR
00:07.4,CCC,1713.08,1727.08,4011,INR
00:07.5,CCC,1710.02,1722.52,3264,INR
00:07.6,CCC,1713.94,1723.89,4352,INR
00:07.7,CCC,1710,1725.38,754,INR
00:07.8,CCC,1709.78,1722.9,2285,INR
00:07.9,CCC,1712.22,1727.69,1841,INR
00:08.0,CCC,1711.47,1726.86,3749,INR
00:08.1,CCC,1716.2,1725.95,1491,INR
00:08.2,CCC,1714.87,1729.23,4644,INR
00:08.3,CCC,1715.02,1727.79,4266,INR
00:08.4,CCC,1718.86,1728.16,4460,INR
00:08.5,CCC,1715,1728.34,2784,INR
00:08.6,CCC,1717.98,1729.91,4549,INR
00:08.7,CCC,1719.96,1730.47,583,INR
00:08.8,CCC,1717.35,1731.51,4400,INR
00:08.9,CCC,1716.33,1730.62,3008,INR
00:09.0,CCC,1718.45,1735.79,3382,INR
00:09.1,CCC,1717.51,1731.27,4889,INR
00:09.2,CCC,1722.38,1733.29,2818,INR
00:09.3,CCC,1721.5,1734.96,1536,INR
00:09.4,CCC,1722.82,1733.32,1340,INR
00:09.5,CCC,1722.51,1734.56,2568,INR
00:09.6,CCC,1724.17,1735.71,1742,INR
00:09.7,CCC,1726.29,1734.62,2348,INR
00:09.8,CCC,1723.55,1738.72,3001,INR
00:09.9,CCC,1723.15,1740.29,2667,INR
00:10.0,CCC,1723.16,1735.96,4349,INR
00:10.1,CCC,1726.46,1738.27,2667,INR
00:10.2,CCC,1729.03,1739.61,2341,INR
00:10.3,CCC,1724.75,1739.2,2864,INR
00:10.4,CCC,1726.29,1739.02,4545,INR
00:10.5,CCC,1728.55,1741.38,1248,INR
00:10.6,CCC,1727.17,1737.46,829,INR
00:10.7,CCC,1727.23,1739.5,4528,INR
00:10.8,CCC,1727.99,1740.2,3201,INR
00:10.9,CCC,1728.36,1744.05,4225,INR
00:11.0,CCC,1728.72,1742.6,4944,INR
00:11.1,CCC,1727.71,1740.12,922,INR
00:11.2,CCC,1726.11,1741.25,736,INR
00:11.3,CCC,1725.73,1741.72,1263,INR
00:11.4,CCC,1729.06,1741.09,4582,INR
00:11.5,CCC,1727.59,1741.35,2496,INR
00:11.6,CCC,1728.17,1742.28,1071,INR
00:11.7,CCC,1729.32,1740.54,2817,INR
00:11.8,CCC,1728.54,1743.59,4912,INR
00:11.9,CCC,1727.11,1743.83,2456,INR
00:12.0,CCC,1725.69,1743.2,3662,INR
00:12.1,CCC,1728.19,1746.85,4614,INR
00:12.2,CCC,1733.45,1742.37,625,INR
00:12.3,CCC,1730.25,1745.6,3273,INR
00:12.4,CCC,1731.21,1746.73,3613,INR
00:12.5,CCC,1734.19,1748.15,2423,INR
00:12.6,CCC,1736.79,1748.81,1323,INR
00:12.7,CCC,1732.89,1751.1,3436,INR
00:12.8,CCC,1735.62,1750.22,1934,INR
00:12.9,CCC,1732.38,1750.27,2402,INR
00:13.0,CCC,1730.56,1748.66,4977,INR
00:13.1,CCC,1732.67,1746.47,2548,INR
00:13.2,CCC,1734.73,1743.62,3440,INR
00:13.3,CCC,1735.48,1747.52,566,INR
00:13.4,CCC,1730.43,1747.47,2844,INR
00:13.5,CCC,1732.76,1745.9,1620,INR
00:13.6,CCC,1733.91,1748.59,1576,INR
00:13.7,CCC,1732.02,1745.12,3497,INR
00:13.8,CCC,1733.01,1750.32,2917,INR
00:13.9,CCC,1737.62,1746.1,3755,INR
00:14.0,CCC,1738.02,1747.17,1512,INR
00:14.1,CCC,1736.84,1751.96,1387,INR
00:14.2,CCC,1739.74,1749.57,1017,INR
00:14.3,CCC,1738.68,1749,804,INR
00:14.4,CCC,1738.95,1747.98,3539,INR
00:14.5,CCC,1737.27,1752.96,3898,INR
00:14.6,CCC,1741.06,1750.93,2279,INR
00:14.7,CCC,1736.26,1753.71,3438,INR
00:14.8,CCC,1740.42,1753.04,2237,INR
00:14.9,CCC,1739.35,1749.73,2181,INR
00:15.0,CCC,1734.09,1751.79,1708,INR
00:15.1,CCC,1739.42,1753.07,2553,INR
00:15.2,CCC,1735.77,1750.35,3152,INR
00:15.3,CCC,1735.4,1746.9,4401,INR
00:15.4,CCC,1735.52,1747.57,4771,INR
00:15.5,CCC,1737.55,1750.31,1384,INR
00:15.6,CCC,1731.49,1748.55,1533,INR
00:15.7,CCC,1732.25,1749.92,2915,INR
00:15.8,CCC,1733.86,1748.4,4023,INR
00:15.9,CCC,1732.01,1745.09,3060,INR
00:16.0,CCC,1729.8,1748.1,1247,INR
00:16.1,CCC,1733.96,1747.59,3200,INR
00:16.2,CCC,1736.21,1746.56,2856,INR
00:16.3,CCC,1732.28,1748.35,1386,INR
00:16.4,CCC,1731.69,1744.96,715,INR
00:16.5,CCC,1730.8,1745.94,3283,INR
00:16.6,CCC,1733.63,1743.37,1251,INR
00:16.7,CCC,1732.47,1745.94,1195,INR
00:16.8,CCC,1732.34,1745.78,3973,INR
00:16.9,CCC,1736.25,1745.89,1408,INR
00:17.0,CCC,1734.97,1744.92,948,INR
00:17.1,CCC,1729.76,1743.83,1482,INR
00:17.2,CCC,1729.14,1744.82,3401,INR
00:17.3,CCC,1724.95,1744.2,4016,INR
00:17.4,CCC,1725.68,1738.82,1907,INR
00:17.5,CCC,1731.94,1740.58,2493,INR
00:17.6,CCC,1730.91,1743.61,3228,INR
00:17.7,CCC,1729.99,1741.14,3376,INR
00:17.8,CCC,1729.38,1742.64,1921,INR
00:17.9,CCC,1729.57,1746.89,4300,INR
00:18.0,CCC,1734.85,1746.45,3089,INR
00:18.1,CCC,1729.86,1742.86,3383,INR
00:18.2,CCC,1728.36,1746.37,1239,INR
00:18.3,CCC,1731.69,1746.65,4184,INR
00:18.4,CCC,1733.01,1745.97,4190,INR
00:18.5,CCC,1732.12,1744.73,820,INR
00:18.6,CCC,1730.04,1741.33,2817,INR
00:18.7,CCC,1727.05,1744.28,1039,INR
00:18.8,CCC,1727.53,1744.7,3230,INR
00:18.9,CCC,1726.95,1742.7,1556,INR
00:19.0,CCC,1727.45,1743.84,4812,INR
00:19.1,CCC,1723.92,1739.34,3299,INR
00:19.2,CCC,1725.83,1738.98,4658,INR
00:19.3,CCC,1726.62,1742.23,3586,INR
00:19.4,CCC,1729.2,1744.12,857,INR
00:19.5,CCC,1727.49,1740.22,2416,INR
00:19.6,CCC,1728.13,1743.7,4109,INR
00:19.7,CCC,1728.21,1744.18,1633,INR
00:19.8,CCC,1728.52,1745.05,1521,INR
00:19.9,CCC,1730.71,1739.92,1251,INR
00:20.0,CCC,1728.84,1740.2,3747,INR
00:20.1,CCC,1729.6,1740.83,3246,INR
00:20.2,CCC,1733.07,1745.49,4342,INR
00:20.3,CCC,1728.94,1745.52,4823,INR
00:20.4,CCC,1727.55,1742.01,1014,INR
00:20.5,CCC,1725.71,1742.58,1676,INR
00:20.6,CCC,1728.14,1738.94,4788,INR
00:20.7,CCC,1729.41,1745.46,3698,INR
00:20.8,CCC,1729.75,1745.13,1053,INR
00:20.9,CCC,1731.76,1745.27,1592,INR
00:21.0,CCC,1727.01,1744.2,4420,INR
00:21.1,CCC,1730.54,1742.41,2151,INR
00:21.2,CCC,1729.37,1740.12,4378,INR
00:21.3,CCC,1724.69,1740.97,2738,INR
00:21.4,CCC,1726.2,1740.52,3277,INR
00:21.5,CCC,1728.9,1739.99,3977,INR
00:21.6,CCC,1725.58,1737.85,3186,INR
00:21.7,CCC,1725.54,1740.48,4162,INR
00:21.8,CCC,1727.23,1736.73,1114,INR
00:21.9,CCC,1726.34,1736.25,1669,INR
00:22.0,CCC,1723.71,1738.05,3466,INR
00:22.1,CCC,1726.76,1741.96,4136,INR
00:22.2,CCC,1726.01,1741.1,1429,INR
00:22.3,CCC,1727.5,1735.99,4155,INR
00:22.4,CCC,1727.28,1736.11,1106,INR
00:22.5,CCC,1721.58,1739.01,3346,INR
00:22.6,CCC,1723.32,1736.03,3461,INR
00:22.7,CCC,1722.02,1739.12,3456,INR
00:22.8,CCC,1725.05,1738.82,1038,INR
00:22.9,CCC,1724.5,1739.92,1526,INR
00:23.0,CCC,1726.98,1738.61,1557,INR
00:23.1,CCC,1722.88,1736.92,1826,INR
00:23.2,CCC,1726.99,1740.41,2552,INR
00:23.3,CCC,1723.78,1737.63,4617,INR
00:23.4,CCC,1721.64,1737.96,837,INR
00:23.5,CCC,1725.01,1737.74,3912,INR
00:23.6,CCC,1725.31,1739.01,4456,INR
00:23.7,CCC,1723.78,1738.97,4101,INR
00:23.8,CCC,1721.44,1739.23,3329,INR
00:23.9,CCC,1725.41,1737.16,1503,INR
00:24.0,CCC,1722.5,1736.36,2533,INR
00:24.1,CCC,1728.32,1740.9,1805,INR
00:24.2,CCC,1724.56,1736.38,4640,INR
00:24.3,CCC,1722.95,1737.65,2840,INR
00:24.4,CCC,1728,1740.88,3497,INR
00:24.5,CCC,1723.4,1736.1,4630,INR
00:24.6,CCC,1725.19,1738.68,1292,INR
00:24.7,CCC,1726.53,1739.2,4670,INR
00:24.8,CCC,1724.28,1737.95,4243,INR
00:24.9,CCC,1723.96,1734.13,2951,INR
00:25.0,CCC,1721.64,1735.6,636,INR
00:25.1,CCC,1722.34,1737.28,4387,INR
00:25.2,CCC,1722.08,1733.62,4435,INR
00:25.3,CCC,1722.68,1732.15,758,INR
00:25.4,CCC,1720.15,1733.7,2170,INR
00:25.5,CCC,1722.94,1735.88,1631,INR
00:25.6,CCC,1721.24,1734.21,4265,INR
00:25.7,CCC,1724.23,1737.32,4466,INR
00:25.8,CCC,1719.97,1737.77,2867,INR
00:25.9,CCC,1722.19,1736.36,2857,INR
00:26.0,CCC,1723.75,1736.46,2879,INR
00:26.1,CCC,1721.35,1733.65,2252,INR
00:26.2,CCC,1719.49,1729.69,2486,INR
00:26.3,CCC,1714.84,1727.92,4369,INR
00:26.4,CCC,1714.79,1730.81,4396,INR
00:26.5,CCC,1713.9,1729.11,2402,INR
00:26.6,CCC,1718.1,1727.38,797,INR
00:26.7,CCC,1719.93,1733.52,806,INR
00:26.8,CCC,1718.06,1727.45,4795,INR
00:26.9,CCC,1715.37,1727.62,3208,INR
00:27.0,CCC,1712.24,1729.03,2082,INR
00:27.1,CCC,1715.45,1727.41,3783,INR
00:27.2,CCC,1712.58,1725.38,3642,INR
00:27.3,CCC,1712.09,1728.36,2642,INR
00:27.4,CCC,1710.99,1725.81,4616,INR
00:27.5,CCC,1716.19,1729.73,3510,INR
00:27.6,CCC,1712.91,1729.76,3906,INR
00:27.7,CCC,1717.81,1731.82,1170,INR
00:27.8,CCC,1718.42,1727.13,4640,INR
00:27.9,CCC,1716.62,1727.7,4504,INR
00:28.0,CCC,1713.19,1727.08,972,INR
00:28.1,CCC,1710.57,1725.64,2285,INR
00:28.2,CCC,1710.9,1729.62,4367,INR
00:28.3,CCC,1713.84,1728.56,3567,INR
00:28.4,CCC,1716.82,1727.05,1589,INR
00:28.5,CCC,1714.73,1728.08,528,INR
00:28.6,CCC,1716.65,1728.81,2381,INR
00:28.7,CCC,1716.83,1728.95,763,INR
00:28.8,CCC,1717.89,1726.13,1051,INR
00:28.9,CCC,1715.56,1724.76,3795,INR
00:29.0,CCC,1716.1,1725.84,2418,INR
00:29.1,CCC,1715.89,1730.05,2440,INR
00:29.2,CCC,1713.14,1726.84,1934,INR
00:29.3,CCC,1718.07,1731.35,4796,INR
00:29.4,CCC,1713.46,1729.18,2474,INR
00:29.5,CCC,1717.47,1731.48,3912,INR
00:29.6,CCC,1713.74,1729.61,3539,INR
00:29.7,CCC,1712.37,1728.52,1096,INR
00:29.8,CCC,1713.32,1726.59,2983,INR
00:29.9,CCC,1717.83,1725.87,2487,INR
00:30.0,CCC,1714.03,1728.22,3618,INR
00:30.1,CCC,1714.41,1731.2,1307,INR
00:30.2,CCC,1715.52,1728.53,3890,INR
00:30.3,CCC,1712.44,1729.5,2918,INR
00:30.4,CCC,1716.01,1727.39,2608,INR
00:30.5,CCC,1716.62,1728.46,1886,INR
00:30.6,CCC,1715.91,1730.08,4792,INR
00:30.7,CCC,1713.53,1727.93,1626,INR
00:30.8,CCC,1710.99,1727.27,995,INR
00:30.9,CCC,1714.38,1728.08,4859,INR
00:31.0,CCC,1713.34,1730.67,4614,INR
00:31.1,CCC,1718.59,1727.45,4795,INR
00:31.2,CCC,1716.85,1726.83,1147,INR
00:31.3,CCC,1717.55,1726.41,759,INR
00:31.4,CCC,1710.62,1723.77,1177,INR
00:31.5,CCC,1714.02,1729.25,4826,INR
00:31.6,CCC,1716.69,1729.25,881,INR
00:31.7,CCC,1716.98,1731.36,3076,INR
00:31.8,CCC,1716.56,1729.85,2951,INR
00:31.9,CCC,1713.23,1729.58,3644,INR
00:32.0,CCC,1716.7,1728.59,939,INR
00:32.1,CCC,1714.1,1727.46,3173,INR
00:32.2,CCC,1712.4,1724.93,4037,INR
00:32.3,CCC,1712.87,1723.62,1102,INR
00:32.4,CCC,1710.87,1724.75,3454,INR
00:32.5,CCC,1707.65,1720.22,1215,INR
00:32.6,CCC,1706.94,1718.14,1262,INR
00:32.7,CCC,1705.33,1721.52,2488,INR
00:32.8,CCC,1706.19,1720.42,1695,INR
00:32.9,CCC,1706.68,1717.72,2520,INR
00:33.0,CCC,1707.41,1719.02,3741,INR
00:33.1,CCC,1706.44,1720.11,2961,INR
00:33.2,CCC,1705.37,1723.2,2887,INR
00:33.3,CCC,1709.54,1720.46,3718,INR
00:33.4,CCC,1710.01,1719.02,4281,INR
00:33.5,CCC,1710.89,1719.61,4590,INR
00:33.6,CCC,1705.3,1720.28,1105,INR
00:33.7,CCC,1707.5,1723.46,4953,INR
00:33.8,CCC,1707.83,1720.46,1395,INR
00:33.9,CCC,1707.58,1717.64,3216,INR
00:34.0,CCC,1706.26,1721.25,2310,INR
00:34.1,CCC,1708.38,1721.29,701,INR
00:34.2,CCC,1705.81,1723.65,3353,INR
00:34.3,CCC,1707.19,1720.66,4206,INR
00:34.4,CCC,1704.74,1722.52,1846,INR
00:34.5,CCC,1708.85,1721.27,4285,INR
00:34.6,CCC,1708.09,1720.3,2116,INR
00:34.7,CCC,1704.77,1718.62,1333,INR
00:34.8,CCC,1705.52,1718.59,4823,INR
00:34.9,CCC,1708.15,1719.86,4250,INR
00:35.0,CCC,1708.23,1723.94,1597,INR
00:35.1,CCC,1707.59,1719.51,3926,INR
00:35.2,CCC,1708.5,1722.41,1866,INR
00:35.3,CCC,1708.03,1718.87,578,INR
00:35.4,CCC,1708.5,1722.32,4528,INR
00:35.5,CCC,1705.33,1718.84,2892,INR
00:35.6,CCC,1707.67,1719.67,4684,INR
00:35.7,CCC,1706.93,1717.4,4115,INR
00:35.8,CCC,1706.65,1720.13,764,INR
00:35.9,CCC,1704.52,1721.25,2219,INR
00:36.0,CCC,1707.03,1720.17,1640,INR
00:36.1,CCC,1707.52,1721.1,1879,INR
00:36.2,CCC,1704.85,1722.1,1610,INR
00:36.3,CCC,1711.28,1724.31,1587,INR
00:36.4,CCC,1709.44,1722.64,1664,INR
00:36.5,CCC,1707.74,1722.17,3800,INR
00:36.6,CCC,1707.82,1724.66,520,INR
00:36.7,CCC,1712.21,1724.02,1018,INR
00:36.8,CCC,1712.9,1724.37,2823,INR
00:36.9,CCC,1710.39,1723.15,876,INR
00:37.0,CCC,1706.81,1724.99,4239,INR
00:37.1,CCC,1708.13,1718.72,1802,INR
00:37.2,CCC,1706.95,1719.14,924,INR
00:37.3,CCC,1706.08,1721.98,508,INR
00:37.4,CCC,1706.92,1719.65,3314,INR
00:37.5,CCC,1705.59,1719.18,1231,INR
00:37.6,CCC,1710.65,1719.38,1670,INR
00:37.7,CCC,1705,1719.72,1740,INR
00:37.8,CCC,1706.69,1724.4,1508,INR
00:37.9,CCC,1708.13,1720.53,1190,INR
00:38.0,CCC,1707.36,1724.93,2971,INR
00:38.1,CCC,1706.62,1721.78,4554,INR
00:38.2,CCC,1704.47,1722.7,3458,INR
00:38.3,CCC,1709.37,1721.38,4358,INR
00:38.4,CCC,1707.34,1722.28,995,INR
00:38.5,CCC,1712.49,1726.26,3795,INR
00:38.6,CCC,1708.59,1722.35,2164,INR
00:38.7,CCC,1711.85,1726.16,3040,INR
00:38.8,CCC,1709.78,1723.68,1450,INR
00:38.9,CCC,1713.49,1727.12,603,INR
00:39.0,CCC,1715.07,1726.19,1867,INR
00:39.1,CCC,1713.76,1723.82,3244,INR
00:39.2,CCC,1714.16,1726.68,4564,INR
00:39.3,CCC,1713.13,1725.35,1342,INR
00:39.4,CCC,1715.06,1724.31,2503,INR
00:39.5,CCC,1710.64,1728.75,3935,INR
00:39.6,CCC,1711.05,1727.41,1478,INR
00:39.7,CCC,1713.58,1728.52,1064,INR
00:39.8,CCC,1712.23,1724.73,565,INR
00:39.9,CCC,1714.7,1725.08,4541,INR
00:40.0,CCC,1715.52,1730.79,552,INR
00:40.1,CCC,1717.58,1731.06,3244,INR
00:40.2,CCC,1716.85,1726.79,2451,INR
00:40.3,CCC,1713.64,1728.4,2396,INR
00:40.4,CCC,1716.62,1733.79,1282,INR
00:40.5,CCC,1717.82,1728.31,2439,INR
00:40.6,CCC,1716.43,1732.91,3105,INR
00:40.7,CCC,1715.26,1732.39,1773,INR
00:40.8,CCC,1713.6,1728.53,4202,INR
00:40.9,CCC,1712.71,1729.22,2261,INR
00:41.0,CCC,1713.91,1727.95,901,INR
00:41.1,CCC,1713.8,1729.38,2546,INR
00:41.2,CCC,1713.31,1726.16,1570,INR
00:41.3,CCC,1717.4,1725.74,1114,INR
00:41.4,CCC,1713.28,1724.58,1503,INR
00:41.5,CCC,1712.1,1727.11,4564,INR
00:41.6,CCC,1707.94,1721.49,4153,INR
00:41.7,CCC,1709.59,1723.03,4424,INR
00:41.8,CCC,1707.37,1724.84,2541,INR
00:41.9,CCC,1712.91,1725.48,4429,INR
00:42.0,CCC,1710.64,1723.49,713,INR
00:42.1,CCC,1712.15,1721.14,4837,INR
00:42.2,CCC,1707.63,1721.78,2683,INR
00:42.3,CCC,1711.65,1726.56,3406,INR
00:42.4,CCC,1709.59,1724.05,731,INR
00:42.5,CCC,1709.8,1728.06,4941,INR
00:42.6,CCC,1709.19,1722.65,4415,INR
00:42.7,CCC,1706.52,1723.94,987,INR
00:42.8,CCC,1709.24,1723.3,1094,INR
00:42.9,CCC,1704.65,1719.78,1790,INR
00:43.0,CCC,1707.92,1720.4,2328,INR
00:43.1,CCC,1709.83,1721.01,514,INR
00:43.2,CCC,1712.79,1726.55,1991,INR
00:43.3,CCC,1709.06,1725.05,1652,INR
00:43.4,CCC,1708.89,1723.99,3250,INR
00:43.5,CCC,1706.9,1721.38,510,INR
00:43.6,CCC,1705.85,1720.83,3377,INR
00:43.7,CCC,1710.17,1722.1,1832,INR
00:43.8,CCC,1704.38,1719.63,1107,INR
00:43.9,CCC,1703.76,1722.84,3268,INR
00:44.0,CCC,1703.8,1722.91,4056,INR
00:44.1,CCC,1703.23,1719.47,2673,INR
00:44.2,CCC,1704.51,1718.82,1758,INR
00:44.3,CCC,1705.08,1717,2135,INR
00:44.4,CCC,1704.79,1715.06,3026,INR
00:44.5,CCC,1701.96,1717.74,2014,INR
00:44.6,CCC,1699.82,1715.63,2353,INR
00:44.7,CCC,1704.47,1714.46,4935,INR
00:44.8,CCC,1700.04,1715.75,3929,INR
00:44.9,CCC,1705.22,1716.9,1146,INR
00:45.0,CCC,1704.29,1717.81,1485,INR
00:45.1,CCC,1703.94,1717.71,1533,INR
00:45.2,CCC,1702.81,1719.71,2612,INR
00:45.3,CCC,1701.87,1718.42,2762,INR
00:45.4,CCC,1705.03,1718.25,1421,INR
00:45.5,CCC,1705.19,1719.52,1327,INR
00:45.6,CCC,1707.34,1717.52,4375,INR
00:45.7,CCC,1703.72,1717.58,3742,INR
00:45.8,CCC,1705.56,1720,665,INR
00:45.9,CCC,1705.36,1719.24,2367,INR
00:46.0,CCC,1703.94,1714.55,1231,INR
00:46.1,CCC,1702.76,1716.16,960,INR
00:46.2,CCC,1701.18,1712.2,737,INR
00:46.3,CCC,1697.01,1710.72,3452,INR
00:46.4,CCC,1700.78,1714.91,750,INR
00:46.5,CCC,1702.57,1713.18,3320,INR
00:46.6,CCC,1700.09,1711.54,906,INR
00:46.7,CCC,1700.5,1712.84,2704,INR
00:46.8,CCC,1702.11,1713.96,1583,INR
00:46.9,CCC,1697.74,1714.68,2755,INR
00:47.0,CCC,1697.3,1712.02,3753,INR
00:47.1,CCC,1702.47,1714.83,2945,INR
00:47.2,CCC,1698.76,1712.58,2639,INR
00:47.3,CCC,1698.95,1714.85,965,INR
00:47.4,CCC,1702.95,1716.87,4574,INR
00:47.5,CCC,1702.91,1714.13,3311,INR
00:47.6,CCC,1706.11,1720.15,4655,INR
00:47.7,CCC,1704.26,1715.93,1548,INR
00:47.8,CCC,1707.28,1721.22,1231,INR
00:47.9,CCC,1703.82,1719.93,2634,INR
00:48.0,CCC,1701.45,1718.45,4368,INR
00:48.1,CCC,1705.19,1718.24,1735,INR
00:48.2,CCC,1704.97,1720.28,1673,INR
00:48.3,CCC,1704.19,1718.78,3067,INR
00:48.4,CCC,1706.02,1715.58,4510,INR
00:48.5,CCC,1704.58,1718.34,4410,INR
00:48.6,CCC,1703.46,1714.45,4850,INR
00:48.7,CCC,1701.81,1718.17,3056,INR
00:48.8,CCC,1700.16,1717.54,2882,INR
00:48.9,CCC,1701.63,1716.71,3307,INR
00:49.0,CCC,1702.02,1720,656,INR
00:49.1,CCC,1704.06,1716.93,1508,INR
00:49.2,CCC,1703.91,1713.85,898,INR
00:49.3,CCC,1703.52,1711.94,3914,INR
00:49.4,CCC,1702.23,1712.46,2966,INR
00:49.5,CCC,1701.51,1715.17,1359,INR
00:49.6,CCC,1702.26,1714.17,2654,INR
00:49.7,CCC,1700.97,1713.41,4566,INR
00:49.8,CCC,1701.3,1713.66,1404,INR
00:49.9,CCC,1701.15,1717.36,2596,INR
00:50.0,CCC,1703.26,1715.48,823,INR
00:50.1,CCC,1705.65,1717.2,579,INR
00:50.2,CCC,1706.04,1720.2,1261,INR
00:50.3,CCC,1705.4,1719.14,4417,INR
00:50.4,CCC,1705.06,1722.22,1805,INR
00:50.5,CCC,1706.42,1719.52,3437,INR
00:50.6,CCC,1708.21,1723.04,4498,INR
00:50.7,CCC,1703.55,1717.32,2334,INR
00:50.8,CCC,1706.55,1721.29,4045,INR
00:50.9,CCC,1707.84,1719.41,595,INR
00:51.0,CCC,1709.8,1723.15,4527,INR
00:51.1,CCC,1706.85,1720.5,3803,INR
00:51.2,CCC,1708.26,1718.53,4162,INR
00:51.3,CCC,1704.6,1720.86,4998,INR
00:51.4,CCC,1706.63,1717.92,2194,INR
00:51.5,CCC,1708.2,1721.64,3219,INR
00:51.6,CCC,1707.36,1721.35,1298,INR
00:51.7,CCC,1709.09,1723.2,4986,INR
00:51.8,CCC,1704.63,1718.19,1376,INR
00:51.9,CCC,1707.46,1716.91,3268,INR
00:52.0,CCC,1706.55,1718.51,4246,INR
00:52.1,CCC,1704.62,1718.73,4045,INR
00:52.2,CCC,1708.32,1717.37,1551,INR
00:52.3,CCC,1703.5,1720.52,2533,INR
00:52.4,CCC,1704.08,1716.09,4696,INR
00:52.5,CCC,1705.38,1720.42,2145,INR
00:52.6,CCC,1705.87,1714.85,4627,INR
00:52.7,CCC,1705.3,1717.76,4873,INR
00:52.8,CCC,1703.51,1714.36,934,INR
00:52.9,CCC,1702.22,1716.26,1699,INR
00:53.0,CCC,1706.69,1716.06,1339,INR
00:53.1,CCC,1703.99,1720.21,2446,INR
00:53.2,CCC,1707.07,1716.99,3674,INR
00:53.3,CCC,1708.64,1716.96,2163,INR
00:53.4,CCC,1708.68,1722.96,4977,INR
00:53.5,CCC,1705.95,1720.77,2031,INR
00:53.6,CCC,1706.16,1721.33,1565,INR
00:53.7,CCC,1706.96,1723.62,1759,INR
00:53.8,CCC,1709.71,1724.63,4518,INR
00:53.9,CCC,1710.68,1723.16,4764,INR
00:54.0,CCC,1708.08,1718.95,2247,INR
